"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","significance"
1.59100939271301e-09,0.949520023024409,0.11,0.029,4.23303959025223e-05,"CYP4Z1","Excitatory Neurons","Up in AUD"
1.59764493137602e-09,0.11243863465329,0.561,0.301,4.25069410441903e-05,"KIFC2","Excitatory Neurons","Not significant"
1.59867358144667e-09,0.846496852640194,0.178,0.068,4.25343093079702e-05,"ONECUT2","Excitatory Neurons","Up in AUD"
1.61729704378982e-09,0.436719266308448,0.201,0.082,4.30298051470719e-05,"CLPTM1L","Excitatory Neurons","Up in AUD"
1.6198628153814e-09,0.19918780684285,0.43,0.224,4.30980700660375e-05,"AGPS","Excitatory Neurons","Not significant"
1.6215920630777e-09,0.229016598724822,0.274,0.124,4.31440784302453e-05,"MXRA7","Excitatory Neurons","Not significant"
1.63198009263791e-09,0.223939895939984,0.222,0.092,4.34204623447243e-05,"TDP1","Excitatory Neurons","Not significant"
1.64674238798085e-09,0.506945962081825,0.211,0.088,4.38132279746185e-05,"CCDC34","Excitatory Neurons","Up in AUD"
1.64963197846389e-09,0.202753521308985,0.366,0.184,4.38901084190101e-05,"TAPBP","Excitatory Neurons","Not significant"
1.65664939893524e-09,0.254581963932943,0.352,0.178,4.40768139080709e-05,"RPRD1B","Excitatory Neurons","Up in AUD"
1.66449976325815e-09,0.479854847232803,0.199,0.079,4.42856807012464e-05,"TCOF1","Excitatory Neurons","Up in AUD"
1.70878109156955e-09,0.475517063345655,0.183,0.071,4.54638297222994e-05,"ESRRA","Excitatory Neurons","Up in AUD"
1.71102234531115e-09,0.702569545140547,0.126,0.037,4.55234605193483e-05,"UNG","Excitatory Neurons","Up in AUD"
1.72276777555681e-09,0.987346542385777,0.114,0.031,4.58359594364645e-05,"ADHFE1","Excitatory Neurons","Up in AUD"
1.74357631682199e-09,-0.599570661702842,0.766,0.745,4.63895914853658e-05,"CDH8","Excitatory Neurons","Up in Control"
1.76054821524274e-09,0.247956900749987,0.245,0.107,4.68411458147484e-05,"CCDC50","Excitatory Neurons","Not significant"
1.76910477357847e-09,0.325909669649355,0.826,0.589,4.70688016058287e-05,"ESRRG","Excitatory Neurons","Up in AUD"
1.80257696212144e-09,0.581179890168184,0.155,0.053,4.7959362654203e-05,"PIGF","Excitatory Neurons","Up in AUD"
1.82048282007591e-09,0.374774935382292,0.249,0.11,4.84357659109397e-05,"PCCB","Excitatory Neurons","Up in AUD"
1.82493482835278e-09,0.672838888710174,0.178,0.067,4.85542160431542e-05,"KRT222","Excitatory Neurons","Up in AUD"
1.83225498952952e-09,0.320015650397494,0.21,0.086,4.87489762514225e-05,"ALDH18A1","Excitatory Neurons","Up in AUD"
1.84357131690513e-09,0.384922979686583,0.215,0.089,4.90500584575779e-05,"VPS13B-DT","Excitatory Neurons","Up in AUD"
1.87822498185056e-09,0.314060561852763,0.799,0.54,4.9972053867116e-05,"SPIN1","Excitatory Neurons","Up in AUD"
1.88715345600568e-09,0.116574922606958,0.547,0.299,5.0209604850487e-05,"BTAF1","Excitatory Neurons","Not significant"
1.88938530503915e-09,0.306193853569108,0.247,0.109,5.02689854258716e-05,"GREM2","Excitatory Neurons","Up in AUD"
1.89287376895802e-09,1.02092866839055,0.311,0.166,5.03617994968971e-05,"AC091078.1","Excitatory Neurons","Up in AUD"
1.89398223221792e-09,0.250674453310926,0.185,0.07,5.03912912703901e-05,"LARP7","Excitatory Neurons","Up in AUD"
1.90058773940827e-09,0.187252655578076,0.501,0.271,5.05670373946964e-05,"MIA2","Excitatory Neurons","Not significant"
1.92584135630127e-09,0.332630572010987,0.187,0.072,5.12389351257515e-05,"KMT2B","Excitatory Neurons","Up in AUD"
1.93869847671899e-09,1.03787894253181,0.112,0.03,5.15810116715854e-05,"ELAC2","Excitatory Neurons","Up in AUD"
1.94024266804412e-09,0.734393360552365,0.128,0.038,5.16220964259819e-05,"ZGLP1","Excitatory Neurons","Up in AUD"
1.94855287172247e-09,0.497342400736914,0.211,0.089,5.1843197705048e-05,"ZHX2","Excitatory Neurons","Up in AUD"
1.95536373660403e-09,0.142613139003076,0.568,0.318,5.20244075760869e-05,"ZBTB44","Excitatory Neurons","Not significant"
1.9579792620654e-09,1.044680371403,0.112,0.03,5.20939962465121e-05,"DACT3-AS1","Excitatory Neurons","Up in AUD"
1.97171936480862e-09,0.738596808028182,0.14,0.046,5.24595654200981e-05,"SIVA1","Excitatory Neurons","Up in AUD"
2.00502009021822e-09,1.01435009996164,0.112,0.03,5.33455645203459e-05,"ZNF267","Excitatory Neurons","Up in AUD"
2.00770250496783e-09,0.571212003470342,0.202,0.083,5.34169328471742e-05,"IFT74","Excitatory Neurons","Up in AUD"
2.01995980035494e-09,0.13618436452792,0.487,0.263,5.37430504482435e-05,"ZC3H6","Excitatory Neurons","Not significant"
2.0251249319628e-09,0.361457490435603,0.242,0.106,5.38804739398023e-05,"XPNPEP3","Excitatory Neurons","Up in AUD"
2.04065546086238e-09,0.491604179828037,0.139,0.044,5.42936791917044e-05,"RUVBL1","Excitatory Neurons","Up in AUD"
2.04656160563446e-09,1.3695715697658,0.107,0.028,5.44508180795105e-05,"ANO8","Excitatory Neurons","Up in AUD"
2.05174790937445e-09,0.309238383955202,0.433,0.228,5.45888048768165e-05,"CD99L2","Excitatory Neurons","Up in AUD"
2.07047557220275e-09,0.20580148799736,0.307,0.148,5.50870730740262e-05,"CS","Excitatory Neurons","Not significant"
2.07108942360075e-09,0.795422082277105,0.172,0.065,5.51034052043214e-05,"GRK6","Excitatory Neurons","Up in AUD"
2.10002073812727e-09,0.913659004905023,0.135,0.043,5.58731517586142e-05,"C21orf62-AS1","Excitatory Neurons","Up in AUD"
2.1126649365998e-09,-0.994198979923536,0.616,0.577,5.62095633031743e-05,"SPRED1","Excitatory Neurons","Up in Control"
2.13128498326591e-09,0.104607229094054,0.332,0.158,5.67049682647727e-05,"CPNE3","Excitatory Neurons","Not significant"
2.1382106361293e-09,0.266072752622532,0.261,0.119,5.68892321848562e-05,"ATXN7L3B","Excitatory Neurons","Up in AUD"
2.14103752893333e-09,0.249712001943758,0.627,0.373,5.69644444948002e-05,"MAP4","Excitatory Neurons","Not significant"
2.14292785901193e-09,0.179903605874672,0.29,0.136,5.70147386168713e-05,"PCF11","Excitatory Neurons","Not significant"
2.16256823715985e-09,0.710393912732985,0.169,0.062,5.7537290517875e-05,"FERMT2","Excitatory Neurons","Up in AUD"
2.17799446845554e-09,0.481811239627445,0.16,0.056,5.79477208277281e-05,"MED10","Excitatory Neurons","Up in AUD"
2.18604586031526e-09,0.516505522245699,0.233,0.102,5.81619361595478e-05,"ABHD17B","Excitatory Neurons","Up in AUD"
2.18878891094086e-09,0.404261918544046,0.206,0.084,5.82349177644926e-05,"EMC1","Excitatory Neurons","Up in AUD"
2.19534671388291e-09,0.694220967123284,0.142,0.047,5.84093946695688e-05,"PSAT1","Excitatory Neurons","Up in AUD"
2.19631007141834e-09,0.663525190285074,0.144,0.048,5.84350257601563e-05,"RXRA","Excitatory Neurons","Up in AUD"
2.21547073093254e-09,0.64123429706917,0.153,0.053,5.89448142671913e-05,"GNB1L","Excitatory Neurons","Up in AUD"
2.22343402463613e-09,0.234431619092689,0.265,0.119,5.91566856594689e-05,"GFM2","Excitatory Neurons","Not significant"
2.22537225611573e-09,0.443483251258467,0.215,0.09,5.92082542462151e-05,"PIGX","Excitatory Neurons","Up in AUD"
2.23801401408958e-09,0.981684853742219,0.124,0.037,5.95446008588673e-05,"ZNF30","Excitatory Neurons","Up in AUD"
2.24137881399426e-09,0.538878955086005,0.183,0.071,5.96341247251312e-05,"DPH7","Excitatory Neurons","Up in AUD"
2.26315811621254e-09,-1.55033665942043,0.069,0.178,6.0213584839951e-05,"PCDH8","Excitatory Neurons","Up in Control"
2.26495686528362e-09,0.231354467377669,0.307,0.149,6.02614423577361e-05,"AC090517.5","Excitatory Neurons","Not significant"
2.3318121759426e-09,0.427910920792938,0.249,0.112,6.20401947531289e-05,"GFM1","Excitatory Neurons","Up in AUD"
2.33802118448047e-09,0.249200742675446,0.38,0.194,6.22053916342873e-05,"CTBP1","Excitatory Neurons","Not significant"
2.37375698835044e-09,0.278679457135627,0.904,0.72,6.31561784320519e-05,"ANKRD17","Excitatory Neurons","Up in AUD"
2.37698561255875e-09,0.496370721701328,0.243,0.109,6.3242079207738e-05,"DNAJC21","Excitatory Neurons","Up in AUD"
2.38438186748276e-09,0.281436265440534,0.639,0.388,6.34388639662463e-05,"KIAA1328","Excitatory Neurons","Up in AUD"
2.38517038971716e-09,0.607965457865104,0.22,0.095,6.34598433888148e-05,"DNAH9","Excitatory Neurons","Up in AUD"
2.38592219871472e-09,0.178605818868729,0.666,0.382,6.34798460190037e-05,"YTHDC2","Excitatory Neurons","Not significant"
2.39170327610459e-09,0.246569185382933,0.282,0.132,6.36336573640387e-05,"GTF2H3","Excitatory Neurons","Not significant"
2.41774849465591e-09,0.288582001164569,0.819,0.546,6.43266164488151e-05,"PAK1","Excitatory Neurons","Up in AUD"
2.43296121266046e-09,0.286866100729377,0.929,0.792,6.47313660240442e-05,"BCAS3","Excitatory Neurons","Up in AUD"
2.4412676500711e-09,0.479706884016069,0.107,0.028,6.49523670977917e-05,"HHATL","Excitatory Neurons","Up in AUD"
2.44159405045803e-09,0.558477476242025,0.217,0.094,6.49610513064864e-05,"CFAP61","Excitatory Neurons","Up in AUD"
2.45932337901071e-09,0.715165092519513,0.114,0.031,6.54327578219589e-05,"AC107375.1","Excitatory Neurons","Up in AUD"
2.46681862468135e-09,0.202546939066375,0.535,0.3,6.56321763282719e-05,"MAP3K4","Excitatory Neurons","Not significant"
2.48291485237287e-09,0.447064639836873,0.131,0.041,6.60604325622326e-05,"SCRT1","Excitatory Neurons","Up in AUD"
2.49608754046192e-09,0.2686705941095,0.236,0.102,6.64109051015298e-05,"RPGR","Excitatory Neurons","Up in AUD"
2.52929822024812e-09,0.363706198298606,0.227,0.097,6.72945084479213e-05,"MED9","Excitatory Neurons","Up in AUD"
2.54194123187206e-09,1.28293747658085,0.101,0.025,6.76308884151881e-05,"NME1","Excitatory Neurons","Up in AUD"
2.56924983901538e-09,0.191634414447425,0.494,0.273,6.83574612168432e-05,"ATF7IP","Excitatory Neurons","Not significant"
2.59563639021009e-09,1.01936757226434,0.117,0.034,6.90595017979297e-05,"CFAP206","Excitatory Neurons","Up in AUD"
2.60673329567318e-09,0.249959388704264,0.449,0.246,6.93547460646806e-05,"GLCE","Excitatory Neurons","Not significant"
2.62013304286049e-09,0.433587411677505,0.153,0.053,6.97112597383462e-05,"AKTIP","Excitatory Neurons","Up in AUD"
2.63490108207959e-09,0.663025200139645,0.149,0.052,7.01041781898095e-05,"YKT6","Excitatory Neurons","Up in AUD"
2.63964550423411e-09,0.5554072992547,0.151,0.052,7.02304082856528e-05,"CA13","Excitatory Neurons","Up in AUD"
2.67005312797982e-09,0.174437275588892,0.425,0.221,7.10394335230311e-05,"CYB5R4","Excitatory Neurons","Not significant"
2.6718318501967e-09,0.175003494647924,0.391,0.199,7.10867582063333e-05,"CD46","Excitatory Neurons","Not significant"
2.67484540970152e-09,1.23525496928083,0.103,0.026,7.11669369705187e-05,"RPUSD3","Excitatory Neurons","Up in AUD"
2.7086875222951e-09,0.708648144179848,0.151,0.053,7.20673402181834e-05,"AMOTL2","Excitatory Neurons","Up in AUD"
2.7368782084536e-09,0.609404371757885,0.187,0.073,7.28173816141165e-05,"CIP2A","Excitatory Neurons","Up in AUD"
2.76094103571855e-09,0.112060469154812,0.384,0.197,7.34575971963278e-05,"DPYSL5","Excitatory Neurons","Not significant"
2.77102521141389e-09,-1.3002024258411,0.49,0.525,7.37258967748779e-05,"ROBO1","Excitatory Neurons","Up in Control"
2.77381333275374e-09,0.273901598905729,0.274,0.126,7.38000775312461e-05,"RBSN","Excitatory Neurons","Up in AUD"
2.78534783269821e-09,0.799638106460169,0.153,0.054,7.41069644367687e-05,"MAP1S","Excitatory Neurons","Up in AUD"
2.79803440786686e-09,0.663146599426185,0.133,0.042,7.44445034557058e-05,"ZCRB1","Excitatory Neurons","Up in AUD"
2.80262459713121e-09,0.323281993976089,0.906,0.673,7.45666300312729e-05,"MLLT10","Excitatory Neurons","Up in AUD"
2.81451356880903e-09,0.157572984021079,0.513,0.283,7.48829480117332e-05,"LCLAT1","Excitatory Neurons","Not significant"
2.81666814466825e-09,0.767228117238978,0.128,0.04,7.49402726570434e-05,"SCAMP3","Excitatory Neurons","Up in AUD"
2.83009249280314e-09,0.236784746865552,0.178,0.067,7.52974408635205e-05,"SAMHD1","Excitatory Neurons","Not significant"
2.83070609657964e-09,0.241567231709134,0.575,0.352,7.53137664055979e-05,"SIDT1","Excitatory Neurons","Not significant"
2.83285993383502e-09,-0.745616277665358,0.712,0.64,7.53710713996147e-05,"FZD3","Excitatory Neurons","Up in Control"
2.85565787139501e-09,0.238319241612423,0.282,0.132,7.59776333263356e-05,"PAIP1","Excitatory Neurons","Not significant"
2.97489029970842e-09,0.49266604003871,0.107,0.028,7.91499313140421e-05,"ZNF202","Excitatory Neurons","Up in AUD"
2.97559261298931e-09,0.642490256720953,0.16,0.058,7.91686170611937e-05,"TMEM44","Excitatory Neurons","Up in AUD"
2.99399934005532e-09,0.73450627322531,0.195,0.08,7.96583464415119e-05,"KCNG3","Excitatory Neurons","Up in AUD"
3.01760102888214e-09,1.26085596916702,0.112,0.031,8.02862929744382e-05,"IQANK1","Excitatory Neurons","Up in AUD"
3.04823387212718e-09,0.473036586249131,0.194,0.077,8.11013104018157e-05,"L3HYPDH","Excitatory Neurons","Up in AUD"
3.05816169484187e-09,0.884825849219638,0.115,0.032,8.13654500529627e-05,"ZDHHC16","Excitatory Neurons","Up in AUD"
3.05950679025101e-09,0.527312820494647,0.171,0.064,8.14012376614184e-05,"AC006460.2","Excitatory Neurons","Up in AUD"
3.07849647513859e-09,1.04935063169483,0.119,0.035,8.19064772175374e-05,"TMEM132E","Excitatory Neurons","Up in AUD"
3.08192745555959e-09,0.396942694789054,0.469,0.271,8.19977618826183e-05,"DNAH14","Excitatory Neurons","Up in AUD"
3.08609097060386e-09,0.46448761445405,0.24,0.109,8.21085363638864e-05,"AC007262.2","Excitatory Neurons","Up in AUD"
3.09142778717439e-09,0.693749776075244,0.135,0.043,8.22505277055618e-05,"OBSL1","Excitatory Neurons","Up in AUD"
3.11570578927167e-09,0.810674976187709,0.107,0.028,8.28964682293619e-05,"DYRK4","Excitatory Neurons","Up in AUD"
3.14488467489139e-09,0.190462831048327,0.382,0.194,8.36728016601602e-05,"CBX5","Excitatory Neurons","Not significant"
3.15982619691991e-09,0.382311022905799,0.364,0.19,8.40703357952512e-05,"PYGB","Excitatory Neurons","Up in AUD"
3.16057107387142e-09,0.29491034150169,0.325,0.161,8.40901539914229e-05,"ZMIZ2","Excitatory Neurons","Up in AUD"
3.17251821902958e-09,0.294234569789924,0.753,0.491,8.44080197355009e-05,"HOOK3","Excitatory Neurons","Up in AUD"
3.21024778111298e-09,0.174868719045739,0.456,0.246,8.54118524642919e-05,"VPS36","Excitatory Neurons","Not significant"
3.21125526916439e-09,0.466634931122418,0.744,0.561,8.54386576913878e-05,"AQP4-AS1","Excitatory Neurons","Up in AUD"
3.28778263583921e-09,-2.07143970991913,0.096,0.203,8.74747448091379e-05,"FBLL1","Excitatory Neurons","Up in Control"
3.30942738468411e-09,0.729792418966078,0.135,0.043,8.80506249969054e-05,"RRP1","Excitatory Neurons","Up in AUD"
3.31195031922912e-09,0.298009013290872,0.252,0.114,8.811775019341e-05,"HCFC2","Excitatory Neurons","Up in AUD"
3.31900729982362e-09,0.645302856263361,0.147,0.05,8.83055082191073e-05,"SLC22A14","Excitatory Neurons","Up in AUD"
3.32625801225019e-09,0.4930745276837,0.187,0.073,8.84984206739285e-05,"NTPCR","Excitatory Neurons","Up in AUD"
3.35006853053599e-09,0.244604022512886,0.307,0.149,8.91319233234405e-05,"C2orf72","Excitatory Neurons","Not significant"
3.36875212004981e-09,0.159549135775262,0.467,0.251,8.96290189060452e-05,"AQR","Excitatory Neurons","Not significant"
3.39756854766894e-09,0.782066097266002,0.153,0.054,9.03957087792799e-05,"CCND2-AS1","Excitatory Neurons","Up in AUD"
3.41195396248539e-09,0.281050678290697,0.829,0.557,9.07784471258863e-05,"JAK1","Excitatory Neurons","Up in AUD"
3.49543724196136e-09,0.275810532131754,0.941,0.766,9.29996032596239e-05,"NF1","Excitatory Neurons","Up in AUD"
3.52952544263068e-09,-1.15325115308249,0.304,0.409,9.3906553926632e-05,"COL24A1","Excitatory Neurons","Up in Control"
3.54865552193943e-09,0.188188623532809,0.542,0.305,9.44155288167204e-05,"PPM1A","Excitatory Neurons","Not significant"
3.55177228855313e-09,0.926388791566278,0.13,0.041,9.44984535092446e-05,"LMF2","Excitatory Neurons","Up in AUD"
3.62936781622624e-09,0.264325041225622,0.766,0.493,9.65629601185153e-05,"FNIP1","Excitatory Neurons","Up in AUD"
3.63033832656736e-09,0.657141552847822,0.144,0.048,9.65887815166513e-05,"MRPL13","Excitatory Neurons","Up in AUD"
3.65750480900669e-09,0.293045842735823,0.211,0.088,9.7311572948432e-05,"COPS7B","Excitatory Neurons","Up in AUD"
3.72355329776015e-09,0.194542314054687,0.739,0.441,9.90688590402066e-05,"LONRF2","Excitatory Neurons","Not significant"
3.75355558713593e-09,0.339519806814108,0.197,0.079,9.98670999513384e-05,"GNL3L","Excitatory Neurons","Up in AUD"
3.7859209262008e-09,0.954571745274458,0.103,0.026,0.000100728212162498,"UBIAD1","Excitatory Neurons","Up in AUD"
3.7974852469787e-09,0.151465509478114,0.655,0.382,0.000101035892481115,"AMMECR1","Excitatory Neurons","Not significant"
3.80888465191212e-09,0.973493414797226,0.11,0.03,0.000101339185048774,"INTS13","Excitatory Neurons","Up in AUD"
3.81961437684233e-09,0.576655823049332,0.149,0.052,0.000101624660110267,"MAPK12","Excitatory Neurons","Up in AUD"
3.83445536266974e-09,0.284451446013613,0.178,0.067,0.000102019519379191,"NKRF","Excitatory Neurons","Up in AUD"
3.84572095978654e-09,0.15067617592985,0.703,0.439,0.000102319251856081,"PCMTD1","Excitatory Neurons","Not significant"
3.95538007368696e-09,1.20951393233836,0.123,0.037,0.000105236842240515,"CA7","Excitatory Neurons","Up in AUD"
3.95753058721036e-09,0.285851634353333,0.293,0.14,0.000105294058803319,"MFAP3L","Excitatory Neurons","Up in AUD"
3.96082312451607e-09,0.469589937648992,0.172,0.065,0.000105381660050874,"ZMPSTE24","Excitatory Neurons","Up in AUD"
3.97112099294364e-09,0.326057470340697,0.481,0.274,0.000105655645138259,"STS","Excitatory Neurons","Up in AUD"
4.00754314639392e-09,0.597739445526123,0.176,0.068,0.000106624692952957,"SNHG25","Excitatory Neurons","Up in AUD"
4.01431449589204e-09,0.247159631813999,0.764,0.489,0.000106804851477704,"TASP1","Excitatory Neurons","Not significant"
4.04060341314133e-09,0.289337060401571,0.957,0.816,0.000107504294410038,"ADCY2","Excitatory Neurons","Up in AUD"
4.0596754490656e-09,0.15964512955007,0.499,0.275,0.000108011724997839,"STAG2","Excitatory Neurons","Not significant"
4.07046622204416e-09,0.491387105980463,0.11,0.03,0.000108298824303707,"ZNF534","Excitatory Neurons","Up in AUD"
4.08460687658734e-09,0.255842769724129,0.448,0.246,0.000108675050558483,"PIGN","Excitatory Neurons","Up in AUD"
4.12248992147635e-09,1.13047562481685,0.114,0.032,0.0001096829668508,"BMP8A","Excitatory Neurons","Up in AUD"
4.1400513333521e-09,0.410068108019084,0.153,0.054,0.000110150205775166,"MOCS2","Excitatory Neurons","Up in AUD"
4.15143307124268e-09,0.781417937593579,0.121,0.036,0.000110453028293483,"AF131215.2","Excitatory Neurons","Up in AUD"
4.22981848426296e-09,0.148211091049057,0.481,0.265,0.0001125385505923,"CBR4","Excitatory Neurons","Not significant"
4.23414422325557e-09,0.367730849658121,0.174,0.066,0.000112653641203938,"SNAP23","Excitatory Neurons","Up in AUD"
4.26842718677566e-09,0.533132603734118,0.163,0.06,0.000113565773731353,"TIMM44","Excitatory Neurons","Up in AUD"
4.28653968308364e-09,0.383063526873134,0.229,0.101,0.000114047674808123,"RACK1","Excitatory Neurons","Up in AUD"
4.40141750090752e-09,0.291802005936119,0.952,0.832,0.000117104114029145,"GRIA1","Excitatory Neurons","Up in AUD"
4.42335260998339e-09,0.514454426449037,0.153,0.054,0.000117687719541218,"HPS3","Excitatory Neurons","Up in AUD"
4.44293501940025e-09,0.295110525218727,0.707,0.439,0.000118208729126163,"USP22","Excitatory Neurons","Up in AUD"
4.46116008230597e-09,0.518822362848473,0.167,0.062,0.000118693625149833,"PKDCC","Excitatory Neurons","Up in AUD"
4.4922926414724e-09,0.265813130953333,0.258,0.118,0.000119521938019015,"DUSP3","Excitatory Neurons","Up in AUD"
4.4982211246547e-09,0.38454720607042,0.252,0.115,0.000119679671242563,"UBE3B","Excitatory Neurons","Up in AUD"
4.5280827859479e-09,0.959290115387153,0.123,0.037,0.00012047417060293,"POLN","Excitatory Neurons","Up in AUD"
4.64728452736314e-09,0.829562722082213,0.263,0.134,0.000123645652135024,"BCL11B","Excitatory Neurons","Up in AUD"
4.70680215387552e-09,0.230128556563975,0.62,0.376,0.000125229178106012,"KLF12","Excitatory Neurons","Not significant"
